HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
090210,Green tea in immediate packings,0741,Tea
090220,"Green tea, nes",0741,Tea
090230,Black tea (fermented) and partly fermented tea,0741,Tea
090240,"Black tea (fermented) and partly fermented tea,",0741,Tea
090300,Mate,0742,Mate
090411,Dried pepper (excl. crushed or ground),0751,Pepper ; pimento
090412,"Pepper, crushed or ground",0751,Pepper ; pimento
090420,"Fruits of genus Capiscum or Pimenta, dried, cru",0751,Pepper ; pimento
090500,Vanilla,07521,Vanilla
090610,"Cinnamon and cinnamon-tree flowers, neither cru",07522,Cinnamon and cinnamon-tree flowers
090620,"Cinnamon and cinnamon-tree flowers, crushed or",07522,Cinnamon and cinnamon-tree flowers
090700,"Cloves (whole fruit, cloves and stems)",07523,"Cloves (whole fruit,cloves and stems)"
090810,Nutmeg,07524,"Nutmeg,mace and cardamoms"
090820,Mace,07524,"Nutmeg,mace and cardamoms"
090830,Cardamoms,07524,"Nutmeg,mace and cardamoms"
090910,Seeds of anise or badian,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090920,Seeds of coriander,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090930,Seeds of cumin,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090940,Seeds of caraway,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090950,Seeds of fennel; juniper berries,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
091010,Ginger,07526,Ginger (excl.ginger preserved in sugar/syrup)
091020,Saffron,07528,"Thyme,saffron,bay leaves;other spices"
091030,Turmeric (curcuma),07528,"Thyme,saffron,bay leaves;other spices"
091040,"Thyme, bay leaves",07528,"Thyme,saffron,bay leaves;other spices"
091050,Curry,07528,"Thyme,saffron,bay leaves;other spices"
091091,Spice mixtures,07528,"Thyme,saffron,bay leaves;other spices"
091099,"Other spices, nes",07528,"Thyme,saffron,bay leaves;other spices"
100110,Durum wheat,0411,"Durum wheat,unmilled"
100190,"Spelt, common wheat and meslin",0412,"Other wheat (including spelt) and meslin,unmilled"
100200,Rye,0451,"Rye,unmilled"
100300,Barley,0430,"Barley,unmilled"
100400,Oats,0452,"Oats,unmilled"
100510,Maize seed,0440,"Maize (corn),unmilled"
100590,Maize (excl. seed),0440,"Maize (corn),unmilled"
100610,Rice in the husk (paddy or rough),04211,Rice in the husk (paddy or rough rice)
100620,Husked (brown) rice,04212,"Rice,husked but not further prepared (cargo rice)"
100630,Semi-milled or wholly milled rice,04221,"Rice,semi/wholly milled,excl.broken rice"
100640,Broken rice,04222,Broken rice
100700,Grain sorghum,04592,"Sorghum,unmilled"
100810,Buckwheat,04599,"Other cereals,unmilled,n.e.s."
100820,Millet,04591,"Millet,unmilled"
100830,Canary seed,04599,"Other cereals,unmilled,n.e.s."
100890,"Other cereal, nes",04599,"Other cereals,unmilled,n.e.s."
110100,Wheat or meslin flour,04601,Flour of wheat or of meslin
110210,Rye flour,04701,Cereal flours (other than of wheat or of meslin)
110220,Maize (corn) flour,04701,Cereal flours (other than of wheat or of meslin)
110230,Rice flour,04701,Cereal flours (other than of wheat or of meslin)
110290,"Other cereal flour, nes",04701,Cereal flours (other than of wheat or of meslin)
110311,Groats and meal of wheat,04602,"Groats,meal and pellets,of wheat"
110312,Groats and meal of oats,04702,"Cereal groats,meal and pellets(other than of wheat"
110313,Groats and meal of maize (corn),04702,"Cereal groats,meal and pellets(other than of wheat"
110314,Groats and meal of rice,04702,"Cereal groats,meal and pellets(other than of wheat"
110319,"Groats and meal of other cereals, nes",04702,"Cereal groats,meal and pellets(other than of wheat"
110321,Wheat pellets,04602,"Groats,meal and pellets,of wheat"
110329,Pellets of other cereals (excl. wheat),04702,"Cereal groats,meal and pellets(other than of wheat"
110411,Rolled or flaked barley grains,04811,Other worked cereal grains;germ of cereals
110412,Rolled or flaked oat grains,04811,Other worked cereal grains;germ of cereals
110419,"Rolled or flaked grains of other cereals, nes",04811,Other worked cereal grains;germ of cereals
110421,"Other worked grains of barley, nes",04811,Other worked cereal grains;germ of cereals
110422,"Other worked grains of oats, nes",04811,Other worked cereal grains;germ of cereals
110423,"Other worked grains of maize (corn), nes",04811,Other worked cereal grains;germ of cereals
110429,"Other worked grains of other cereals, nes",04811,Other worked cereal grains;germ of cereals
110430,"Cereal germ, whole, rolled, flaked or ground",04811,Other worked cereal grains;germ of cereals
110510,Potato flour and meal,05643,"Flour,meal and flakes of potato"
110520,"Potato flakes, granules and pellets",05643,"Flour,meal and flakes of potato"
110610,Flour and meal of the dried leguminous vegetabl,05649,Flours of the leguminous vegetables and fruits
110620,"Flour and meal of sago, roots or tubers of 0714",05649,Flours of the leguminous vegetables and fruits
110630,"Flour, meal and powder of products of Chapter 8",05649,Flours of the leguminous vegetables and fruits
110710,Malt not roasted,0482,"Malt,roasted or not (including malt flour)"
110720,Roasted malt,0482,"Malt,roasted or not (including malt flour)"
110811,Wheat starch,59211,Starches;inulin
110812,Maize (corn) starch,59211,Starches;inulin
110813,Potato starch,59211,Starches;inulin
110814,Manioc (cassava) starch,59211,Starches;inulin
110819,"Other starches, nes",59211,Starches;inulin
110820,Inulin,59211,Starches;inulin
110900,Wheat gluten,59212,"Wheat gluten,whether or not dried"
120100,Soya beans,2222,Soya beans
120210,"Ground-nuts in shell, not roasted or otherwise",2221,"Groundnuts (peanuts),green,whether or not shelled"
120220,"Shelled ground-nuts, not roasted or otherwise c",2221,"Groundnuts (peanuts),green,whether or not shelled"
120300,Copra,2231,Copra
120400,Linseed,2234,Linseed
120500,Rape or colza seeds,2226,Rape and colza seeds
120600,Sunflower seeds,2224,Sunflower seeds
120710,Palm nuts and kernels,2232,Palm nuts and palm kernels
120720,Cotton seeds,2223,Cotton seeds
120730,Castor oil seeds,2235,Castor oil seeds
120740,Sesamum seeds,2225,Sesame (sesamum)seeds
120750,Mustard seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120760,Safflower seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120791,Poppy seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120792,Shea nuts (karite nuts),2238,Oil seeds and oleaginous fruit. n.e.s.
120799,"Other oil seeds and oleaginous fruits, nes",2238,Oil seeds and oleaginous fruit. n.e.s.
120810,Soya bean flour and meal,2239,Flours or meals/oil seeds/oleag.fruit non defatted
120890,Other flours and meal of oil seeds or oleaginou,2239,Flours or meals/oil seeds/oleag.fruit non defatted
120911,"Sugar beet seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120919,"Beet seed, of a kind used for sowing, (excl. su",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120921,"Lucerne (alfalfa) seed, of a kind used for sowi",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120922,"Clover seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120923,"Fescue seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120924,"Kentucky blue grass seed, of a kind used for so",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120925,"Rye grass seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120926,"Timothy grass seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120929,"Other seeds of forage plants, of a kind used fo",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120930,"Seeds of herbaceous plants, of a kind used for",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120991,"Vegetable seed, of a kind used for sowing",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120999,"Other seeds, fruit and spores, of a kind used f",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
121010,"Hop cones (excl. ground, powdered or pellets),",05484,Hop cones and lupulin
121020,"Hop cones, ground, powdered or in pellets; lupu",05484,Hop cones and lupulin
121110,"Liquorice roots, of a kind used in perfumery, p",2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121120,"Ginseng roots, of a kind used in perfumery, pha",2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121190,"Other plants or parts, of a kind used in perfum",2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121210,"Locust beans (incl. locust bean seeds), fresh o",05488,Vegetable products of a kind used for human food
121220,Seaweeds and other algae used for human consump,29298,Vegetable materials and vegetable products n.e.s.
121230,"Apricot, peach or plum stones and kernels used",05488,Vegetable products of a kind used for human food
121291,"Sugar beet, fresh or dried",05482,"Sugar beet,whole or sliced,fresh,dried or powdered"
121292,"Sugar cane, fresh or dried",05482,"Sugar beet,whole or sliced,fresh,dried or powdered"
121299,Vegetable products used primarily for human con,05488,Vegetable products of a kind used for human food
121300,Cereal straw and husks,08111,"Cereal straw and husks,unprepared,or chopped"
121410,Lucerne (alfalfa) meal and pellets,08112,"Mangolds,swedes,fodder roots;hay,lucerne,clover"
121490,"Other forage products, nes",08112,"Mangolds,swedes,fodder roots;hay,lucerne,clover"
130110,Lac,2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130120,Natural Gum Arabic,2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130190,"Natural gums, resins, gum-resins and balsams (e",2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130211,Opium,29291,Vegetable saps and extracts; pectic substances
130212,Liquorice sap and extract,29291,Vegetable saps and extracts; pectic substances
130213,Hop extract,29291,Vegetable saps and extracts; pectic substances
130214,Sap and extract of pryrethrum and roots of plan,29291,Vegetable saps and extracts; pectic substances
130219,"Other vegetable saps and extracts, nes",29291,Vegetable saps and extracts; pectic substances
130220,"Pectic substances, pectinates and pectates",29291,Vegetable saps and extracts; pectic substances
130231,Agar-agar,29291,Vegetable saps and extracts; pectic substances
130232,"Mucilages and thickeners of locust beans, bean",29291,Vegetable saps and extracts; pectic substances
130239,"Mucilages and thickeners, derived from vegetabl",29291,Vegetable saps and extracts; pectic substances
140110,Bamboos,2923,Veget.mater.of a kind used primar.for plaiting
140120,Rattans,2923,Veget.mater.of a kind used primar.for plaiting
140190,"Vegetable materials for plaiting, (excl. bamboo",2923,Veget.mater.of a kind used primar.for plaiting
140210,Kapok,29292,"Veget.materials,whether or not put up on a layer"
140291,Vegetable hair,29292,"Veget.materials,whether or not put up on a layer"
140299,"Vegetable materials for stuffing or padding, ne",29292,"Veget.materials,whether or not put up on a layer"
140310,Broomcorn,29293,Veg.materials of a kind used in brushes or brooms
140390,Vegetable materials primarily for brooms or bru,29293,Veg.materials of a kind used in brushes or brooms
140410,Raw vegetable materials primarily for dyeing or,29298,Vegetable materials and vegetable products n.e.s.
140420,Cotton linters,2632,Cotton linters
140490,"Vegetable products, nes",29298,Vegetable materials and vegetable products n.e.s.
150100,"Lard, other pig fat and poultry fat, rendered",0913,"Lard,other pig fat & poultry,rendered/solvent-ext."
150200,"Fats of bovine animals, sheep or goats, raw or",41132,"Fats of bovine cattle,sheep or goats,premier jus"
150300,"Lard stearin, lardoil, oleostearin, oleo-oil an",41133,"Lard stearin,oleostearin & tallow stearin;lard oil"
150410,Fish-liver oils and their fractions,41111,Fish liver oil
150420,"Fish fats, oils and fractions (excl. fish liver",41112,Fish oils and fats (other than fish liver oil)
150430,"Marine mammal fats, oils and their liquid fract",41113,Oils and fats of marine mammals
150510,Crude wool grease,41134,Wool grease and fatty substances derived therefrom
150590,Fatty substances of crude wool grease (incl. la,41134,Wool grease and fatty substances derived therefrom
150600,Other animal fats and oils and their fractions,41139,"Animal oils & fats,nes:oil & fats from bones/waste"
150710,Crude soya-bean oil,4232,Soya bean oil
150790,Soya-bean oil (excl. crude) and fractions,4232,Soya bean oil
150810,Crude ground-nut oil,4234,Groundnut (peanut) oil
150890,Ground-nut oil (excl. crude) and fractions,4234,Groundnut (peanut) oil
150910,Virgin olive oil and fractions,4235,Olive oil
150990,Olive oil and fractions (excl. virgin),4235,Olive oil
151000,"Other oils and their fractions, obtained solely",4235,Olive oil
151110,Crude palm oil,4242,Palm oil
151190,Palm oil (excl. crude) and liquid fractions,4242,Palm oil
151211,Crude sunflower-seed and safflower oil and frac,4236,Sunflower seed oil
151219,Sunflower-seed and safflower oil (excl. crude),4236,Sunflower seed oil
151221,"Crude cotton-seed oil, whether or not gossypol",4233,Cotton seed oil
151229,Cotton-seed oil (excl. crude) and fractions the,4233,Cotton seed oil
151311,Crude coconut (copra) oil and fractions thereof,4243,Coconut (copra) oil
151319,Coconut copra oil (excl. crude) and fractions t,4243,Coconut (copra) oil
151321,Crude palm kernel or babassu oil and fractions,4244,Palm kernel oil
151329,Palm kernel or babassu oil (excl. crude) and fr,4244,Palm kernel oil
151410,"Crude rape, colza or mustard oil and fractions",42391,"Rape,colza and mustard oils"
151490,"Rape, colza or mustard oil (excl. crude) and fr",42391,"Rape,colza and mustard oils"
151511,Crude linseed oil,4241,Linseed oil
151519,Linseed oil (excl. crude) and fractions,4241,Linseed oil
151521,Crude maize (corn) oil,4249,"Fixed vegetable oils,n.e.s"
151529,Maize (corn) oil (excl. crude) and fractions,4249,"Fixed vegetable oils,n.e.s"
151530,Castor oil and its fractions,4245,Castor oil
151540,Tung oil and its fractions,4249,"Fixed vegetable oils,n.e.s"
151550,Sesame oil and fractions,42392,Sesame (sesamum)oil
151560,Jojoba oil and fractions,4249,"Fixed vegetable oils,n.e.s"
151590,"Other fixed vegetable fats and fractions, nes",4249,"Fixed vegetable oils,n.e.s"
151610,"Animal fats and oils and fractions, hydrogenate",4312,"Anim./veget.oils & fats,wholly/partly hydrogenated"
151620,"Vegetable fats and oils and their fractions, hy",4312,"Anim./veget.oils & fats,wholly/partly hydrogenated"
151710,Margarine (excl. liquid),09141,Margarine
151790,"Edible preparations of fats and oils, nes",09149,Imitation lard & other prepated edible fats n.e.s.
151800,Animal or vegetable fats and oils... chemically,4311,"Oils,animal & vegetable,boiled,oxidized, etc."
151911,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids;acid oils from refining
151912,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids;acid oils from refining
151913,Indus.monocarbox.fatty acids;acid oils from ref,43131,Fatty acids;acid oils from refining
151919,Industrial monocarboxylic fatty acids;acid oils,43131,Fatty acids;acid oils from refining
151920,Industrial fatty alcohols,43131,Fatty acids;acid oils from refining
151930,  UN Special Code,51217,Fatty alcohols
152010,"Glycerol (glycerine), crude, glycerol waters an",51218,Glycerol (glycerin) and glycerol lyes
152090,"Glycerol (excl. crude), including synthetic",51218,Glycerol (glycerin) and glycerol lyes
152110,Vegetable waxes (excl. triglycerides),43143,"Vegetable waxes,whether or not coloured"
152190,"Beeswax, other insect waxes and spermaceti",43144,"Spermaceti,crude pressed or refined"
152200,Degras; residues of fatty substances or animal,43133,Residues resulting from treatment fatty substances
160100,Sausages and similar products; food preparation,0142,"Sausages & the like,of meat,meat offal or blood"
