HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
120720,Cotton seeds,2223,Cotton seeds
120730,Castor oil seeds,2235,Castor oil seeds
120740,Sesamum seeds,2225,Sesame seeds
120750,Mustard seeds,22262,Mustard seeds
120760,Safflower seeds,2227,Safflower seeds
120791,Poppy seeds,2237,Oil seeds/oil fruits nes
120792,Shea nuts (karite nuts),2237,Oil seeds/oil fruits nes
120799,"Other oil seeds and oleaginous fruits, nes",2237,Oil seeds/oil fruits nes
120810,Soya bean flour and meal,2239,Oil seed/etc flour/meal
120890,Other flours and meal of oil seeds or oleaginou,2239,Oil seed/etc flour/meal
120911,"Sugar beet seed, of a kind used for sowing",29251,Sugar beet seed
120919,"Beet seed, of a kind used for sowing, (excl. su",29254,Other vegetable seeds
120921,"Lucerne (alfalfa) seed, of a kind used for sowi",29252,Seeds of forage plants
120922,"Clover seed, of a kind used for sowing",29252,Seeds of forage plants
120923,"Fescue seed, of a kind used for sowing",29252,Seeds of forage plants
120924,"Kentucky blue grass seed, of a kind used for so",29252,Seeds of forage plants
120925,"Rye grass seed, of a kind used for sowing",29252,Seeds of forage plants
120926,"Timothy grass seed, of a kind used for sowing",29252,Seeds of forage plants
120929,"Other seeds of forage plants, of a kind used fo",29252,Seeds of forage plants
120930,"Seeds of herbaceous plants, of a kind used for",29253,Flower seeds
120991,"Vegetable seed, of a kind used for sowing",29254,Other vegetable seeds
120999,"Other seeds, fruit and spores, of a kind used f",29259,Seeds/fruit/spores nes
121010,"Hop cones (excl. ground, powdered or pellets),",05484,Hop cones and lupulin
121020,"Hop cones, ground, powdered or in pellets; lupu",05484,Hop cones and lupulin
121110,"Liquorice roots, of a kind used in perfumery, p",29241,Liquorice roots
121120,"Ginseng roots, of a kind used in perfumery, pha",29242,Ginseng roots
121190,"Other plants or parts, of a kind used in perfum",29249,Pharmacy plants nes
121210,"Locust beans (incl. locust bean seeds), fresh o",05489,Veg prods nes frsh/dried
121220,Seaweeds and other algae used for human consump,29297,Seaweeds/algae nes
121230,"Apricot, peach or plum stones and kernels used",05485,"Fruit kernels,fresh/dry"
121291,"Sugar beet, fresh or dried",05487,Sugar beet frsh dried
121292,"Sugar cane, fresh or dried",05488,Sugar cane frsh dried
121299,Vegetable products used primarily for human con,05489,Veg prods nes frsh/dried
121300,Cereal straw and husks,08111,Cereal straw etc unprep
121410,Lucerne (alfalfa) meal and pellets,08112,Lucerne(alfalfa)
121490,"Other forage products, nes",08113,Fodder roots/crops
130110,Lac,29221,Lac
130120,Natural Gum Arabic,29222,Gum arabic
130190,"Natural gums, resins, gum-resins and balsams (e",29229,Nat gums/resin/etc nes
130211,Opium,29294,Vegetable saps/extracts
130212,Liquorice sap and extract,29294,Vegetable saps/extracts
130213,Hop extract,29294,Vegetable saps/extracts
130214,Sap and extract of pryrethrum and roots of plan,29294,Vegetable saps/extracts
130219,"Other vegetable saps and extracts, nes",29294,Vegetable saps/extracts
130220,"Pectic substances, pectinates and pectates",29295,Vegetable pectins
130231,Agar-agar,29296,Veg mucilages/thickeners
130232,"Mucilages and thickeners of locust beans, bean",29296,Veg mucilages/thickeners
130239,"Mucilages and thickeners, derived from vegetabl",29296,Veg mucilages/thickeners
140110,Bamboos,29231,Bamboo for plaiting
140120,Rattans,29232,Rattan
140190,"Vegetable materials for plaiting, (excl. bamboo",29239,Plaiting materials nes
140210,Kapok,29292,Veget padding materials
140291,Vegetable hair,29292,Veget padding materials
140299,"Vegetable materials for stuffing or padding, ne",29292,Veget padding materials
140310,Broomcorn,29293,Veg brush/broom material
140390,Vegetable materials primarily for brooms or bru,29293,Veg brush/broom material
140410,Raw vegetable materials primarily for dyeing or,29299,Veg material/product nes
140420,Cotton linters,2632,Cotton linters
140490,"Vegetable products, nes",29299,Veg material/product nes
150100,"Lard, other pig fat and poultry fat, rendered",4112,"Pig,poultry fat rendered"
150200,"Fats of bovine animals, sheep or goats, raw or",41132,Fats of cattle/sheep/etc
150300,"Lard stearin, lardoil, oleostearin, oleo-oil an",41133,Lard stearin/oil unemuls
150410,Fish-liver oils and their fractions,41111,Fish liver oil
150420,"Fish fats, oils and fractions (excl. fish liver",41112,Other fish oils/fats
150430,"Marine mammal fats, oils and their liquid fract",41113,Marine mammals oils/fats
150510,Crude wool grease,41134,"Wool grease, crude"
150590,Fatty substances of crude wool grease (incl. la,41135,Wool grease ders/lanolin
150600,Other animal fats and oils and their fractions,41139,Animal oils/fats nes
150710,Crude soya-bean oil,42111,Crude soya bean oil
150790,Soya-bean oil (excl. crude) and fractions,42119,Refined soya bean oil
150810,Crude ground-nut oil,42131,Crude peanut oil
150890,Ground-nut oil (excl. crude) and fractions,42139,Refined peanut oil
150910,Virgin olive oil and fractions,42141,Virgin olive oil
150990,Olive oil and fractions (excl. virgin),42142,Other olive oil
151000,"Other oils and their fractions, obtained solely",42149,Olive oil blends
151110,Crude palm oil,42221,Crude palm oil
151190,Palm oil (excl. crude) and liquid fractions,42229,Refined palm oil
151211,Crude sunflower-seed and safflower oil and frac,42151,Crude safflower oil
151219,Sunflower-seed and safflower oil (excl. crude),42159,Refined safflower oil
151221,"Crude cotton-seed oil, whether or not gossypol",42121,Crude cotton seed oil
151229,Cotton-seed oil (excl. crude) and fractions the,42129,Refined cotton seed oil
151311,Crude coconut (copra) oil and fractions thereof,42231,Crude coconut oil
151319,Coconut copra oil (excl. crude) and fractions t,42239,Refined coconut oil
151321,Crude palm kernel or babassu oil and fractions,42241,Crude palm kernel oil
151329,Palm kernel or babassu oil (excl. crude) and fr,42249,Refined palm kernel oil
151410,"Crude rape, colza or mustard oil and fractions",42171,Crude rape/colza/mus oil
151490,"Rape, colza or mustard oil (excl. crude) and fr",42179,Ref rape/colza/must oil
151511,Crude linseed oil,42211,Crude linseed oil
151519,Linseed oil (excl. crude) and fractions,42219,Refined linseed oil
151521,Crude maize (corn) oil,42161,Crude maize oil
151529,Maize (corn) oil (excl. crude) and fractions,42169,Refined maize oil
151530,Castor oil and its fractions,4225,Castor oil
151540,Tung oil and its fractions,42291,Tung oil
151550,Sesame oil and fractions,4218,Sesame (sesasum) oil
151560,Jojoba oil and fractions,42299,Fixed vegetable oils nes
151590,"Other fixed vegetable fats and fractions, nes",42299,Fixed vegetable oils nes
151610,"Animal fats and oils and fractions, hydrogenate",43121,Animal fat/oil/fractions
151620,"Vegetable fats and oils and their fractions, hy",43122,Veg fat/oil/fractions
151710,Margarine (excl. liquid),09101,Margarine exc liquid
151790,"Edible preparations of fats and oils, nes",09109,Misc edible prods nes
151800,Animal or vegetable fats and oils... chemically,4311,Animal/veg oil modified
151911,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids/acid oils
151912,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids/acid oils
151913,Indus.monocarbox.fatty acids;acid oils from ref,43131,Fatty acids/acid oils
151919,Industrial monocarboxylic fatty acids;acid oils,43131,Fatty acids/acid oils
151920,Industrial fatty alcohols,43131,Fatty acids/acid oils
151930,  UN Special Code,51217,"Fatty alcohols,indust."
152010,"Glycerol (glycerine), crude, glycerol waters an",51222,"Glycerol,glycerol lyes"
152090,"Glycerol (excl. crude), including synthetic",51222,"Glycerol,glycerol lyes"
152110,Vegetable waxes (excl. triglycerides),43141,Vegetable waxes
152190,"Beeswax, other insect waxes and spermaceti",43142,Insect waxes/spermaceti
152200,Degras; residues of fatty substances or animal,43133,Degras-fat residues
160100,Sausages and similar products; food preparation,0172,Sausages etc. (meat)
160210,"Homogenized preparations of meat, meat offal or",09811,Homogenized meat preps.
160220,Preparations of animal liver,0173,"Liver,prepared/preserved"
160231,Preparations of turkey meat,0174,"Poultry,prepd/presvd.nes"
160239,Preparations of poultry (excl. turkey),0174,"Poultry,prepd/presvd.nes"
160241,"Preparations of swine, hams and cuts",0175,Pork prepared/presvd nes
160242,"Preparations of swine, shoulders and cuts",0175,Pork prepared/presvd nes
160249,"Preparations of swine meat, including mixtures,",0175,Pork prepared/presvd nes
160250,Preparations of meat of bovine animals,0176,Beef prepared/presvd nes
160290,Preparations of meat (incl.preparations of bloo,0179,Meat nes prepared/presvd
160300,"Extracts and juices of meat, fish and aquatic i",0171,"Meat,fish extrcts/juices"
160411,Prepared or preserved salmon (excl. minced),03711,"Salmon,prepd/preserved"
160412,Prepared or preserved herrings (excl. minced),03712,Herring etc prepd/presvd
160413,"Prepared or preserved sardines, sardinella, bri",03712,Herring etc prepd/presvd
160414,"Prepared or preserved tuna, skipjack and bonito",03713,Tuna etc prepd/preserved
160415,Prepared or preserved mackerel (excl. minced),03714,Mackerel prepd/preserved
160416,Prepared or preserved anchovies (excl. minced),03715,Fish nes prepd/preserved
160419,"Prepared or preserved fish (excl. minced), nes",03715,Fish nes prepd/preserved
160420,"Other prepared or preserved fish, nes",03716,"Fish prepard,presrvd nes"
160430,Caviar and caviar substitutes,03717,Caviar/substitutes
160510,"Crab, prepared or preserved",03721,"Crustaceans,prepd/presvd"
160520,"Shrimps and prawns, prepared or preserved",03721,"Crustaceans,prepd/presvd"
160530,"Lobster, prepared or preserved",03721,"Crustaceans,prepd/presvd"
160540,"Crustaceans, nes, prepared or preserved",03721,"Crustaceans,prepd/presvd"
160590,"Molluscs and other aquatic invertebrates, prepa",03722,"Molluscs,prepared/presvd"
170111,"Raw cane sugar, in solid form",06111,Raw cane sugar
170112,"Raw beet sugar, in solid form",06112,Raw beet sugar
170191,"Cane or beet sugar, containing added flavouring",06121,"Sugar,coloured/flavoured"
170199,"Cane or beet sugar, in solid form, nes",06129,Raw solid sugar nes
170210,Lactose and lactose syrup,06191,"Lactose, lactose syrup"
170220,Maple sugar and maple syrup,06192,Maple sugar/syrup
170230,"Glucose and glucose syrup, containing <20% fruc",06193,Glucose/syrup <20%fructo
170240,"Glucose and glucose syrup, containing >=20% but",06194,Glucose/syrup 20-50%fruc
170250,Chemically pure fructose,06195,"Fructose, pure"
170260,"Other fructose and fructose syrup, containing >",06196,Fructose/syrup nes
170290,"Artificial honey, caramel and other sugars (inc",06199,Sugars nes/invert sugar
170310,Cane molasses resulting from the extraction or,06151,Cane sugar molasses
170390,Molasses resulting from the extraction or refin,06159,Beet/other molasses
170410,Chewing gum,06221,Chewing gum
170490,"Sugar confectionery (incl. white chocolate), no",06229,Sugar confectionery nes
180100,"Cocoa beans, whole or broken, raw or roasted",0721,"Cocoa beans,raw/roasted"
180200,"Cocoa shells, husks, skins and other cocoa wast",0725,Cocoa wastes
180310,"Cocoa paste, not defatted",07231,"Cocoa paste,not defatted"
180320,"Cocoa paste, wholly or partly defatted",07232,"Cocoa paste, defatted"
180400,"Cocoa butter, fat and oil",0724,Cocoa butter/fat/oil
180500,"Cocoa powder, not containing added sugar or oth",0722,"Cocoa powder,unsweetened"
180610,"Cocoa powder, containing added sugar or other s",0731,"Cocoa powder, sweetened"
180620,"Chocolate, etc, containing cocoa, in blocks, sl",0732,Cocoa preps/choc.(bulk)
180631,"Chocolate, etc, containing cocoa, in blocks, sl",0733,Chocolate bars nes
180632,"Chocolate, etc, containing cocoa in blocks, sla",0733,Chocolate bars nes
180690,"Chocolate, etc, containing cocoa, not in blocks",0739,Cocoa foods nes
190110,"Preparations for infant use, for retail sale, o",09893,Baby foods (cereal)
190120,Mixes and doughs for preparation of bakers' war,0485,Bakers mixes/doughs
190190,"Other food preparations of flour, etc, nes",09894,Malt extracts etc.
190211,Uncooked pasta containing eggs not stuffed,0483,"Pasta, uncooked"
190219,"Uncooked pasta, not containing eggs, not stuffe",0483,"Pasta, uncooked"
190220,Stuffed pasta,09891,Pasta(cooked)/couscous
190230,"Other pasta, nes",09891,Pasta(cooked)/couscous
190240,Couscous,09891,Pasta(cooked)/couscous
190300,Tapioca and substitutes prepared from starch in,05645,Tapioca/sago/etc
190410,Prepared foods obtained by the swelling or roas,04811,Cereal roasted/puffed
190490,Prepared cereals in grain form (excl. maize),04812,"Cereal,grain,prp,ex corn"
190510,Crispbread,04841,Crispbread/rusks/toast
190520,Gingerbread and the like,04842,Sweet biscuits etc.
190530,Sweet biscuits; waffles and wafers,04842,Sweet biscuits etc.
190540,"Rusks, toasted bread and similar toasted produc",04841,Crispbread/rusks/toast
190590,"Other bread, etc, nes; communion wafers, rice p",04849,Bakers wares nes
200110,"Cucumbers and gherkins, preserved by vinegar or",05671,Vegtbls/fruit in vinegar
200120,"Onions, prepared or preserved by vinegar or ace",05671,Vegtbls/fruit in vinegar
200190,"Other vegetables, fruits, etc, preserved by vin",05671,Vegtbls/fruit in vinegar
200210,"Tomatoes, whole or in pieces, preserved other t",05672,Tomatoes presvd ex vineg
200290,"Tomatoes, preserved otherwise than by vinegar o",05673,Tomato puree etc
200310,"Mushrooms, preserved otherwise than by vinegar",05674,Mushroom/truffle presvd
200320,"Truffles, prepared or preserved otherwise than",05674,Mushroom/truffle presvd
200410,"Potatoes, preserved other than by vinegar or ac",05661,"Potatoes, presvd/frozen"
200490,Other vegetables preserved other than by vinega,05669,"Vegetables nes, pres/frz"
200510,"Homogenized vegetable, preserved other than by",09812,Homogenized vegetables
200520,"Potatoes, preserved other than by vinegar or ac",05676,Potatoes presvd ex vineg
200530,"Sauerkraut, preserved other than by vinegar or",05675,Sauerkraut ex in vinegar
200540,"Peas, preserved other than by vinegar or acetic",05679,"Oth veg presvd,prepd nes"
200551,"Shelled beans, preserved other than by vinegar,",05679,"Oth veg presvd,prepd nes"
200559,"Beans, unshelled, preserved other than by vineg",05679,"Oth veg presvd,prepd nes"
200560,"Asparagus, preserved other than by vinegar or a",05679,"Oth veg presvd,prepd nes"
200570,"Olives, preserved other than by vinegar or acet",05679,"Oth veg presvd,prepd nes"
200580,"Sweetcorn, preserved other than by vinegar or a",05677,Sweet corn
200590,"Vegetables preserved other than by vinegar, etc",05679,"Oth veg presvd,prepd nes"
200600,"Fruit, nuts, fruit-peel and other parts of plan",0621,Fruit preserved by sugar
200710,"Jams, fruit jellies, marmalades, etc, homogeniz",09813,Homogenized fruit preps
200791,"Jams, fruit jellies, marmalades, etc, of citrus",0581,Fruit jams/jellies/etc
200799,"Other jams, fruit jellies, marmalades, etc, bei",0581,Fruit jams/jellies/etc
200811,"Ground-nuts, preserved",05892,Nuts/seeds prepd/presvd
200819,"Nuts and seeds including mixtures, preserved",05892,Nuts/seeds prepd/presvd
200820,"Pineapples, prepared or preserved (excl. those",05893,Pineapples prepd/presvd
200830,"Citrus fruit, prepared or preserved (excl. thos",05894,Citrus fruit prepd/presv
200840,"Pears, prepared or preserved (excl. those of 20",05896,"Fruit/nuts nes,preserved"
200850,"Apricots, prepared or preserved (excl. those of",05895,Apricot/cherry/peach prs
200860,"Cherries, prepared or preserved (excl. those of",05895,Apricot/cherry/peach prs
200870,"Peaches, prepared or preserved (excl. those of",05895,Apricot/cherry/peach prs
200880,"Strawberries, prepared or preserved (excl. thos",05896,"Fruit/nuts nes,preserved"
200891,"Palm hearts, prepared or preserved (excl. those",05896,"Fruit/nuts nes,preserved"
200892,"Mixtures of fruit, prepared or preserved (excl.",05897,Fruit/mixtures preserved
200899,"Other fruit, etc, prepared or preserved, nes",05896,"Fruit/nuts nes,preserved"
200911,"Frozen orange juice, unfermented, not containin",0591,Orange juice
200919,"Unfrozen orange juice, unfermented, not contain",0591,Orange juice
200920,"Grapefruit juice, unfermented, not containing a",0592,Grapefruit juice
200930,"Single citrus fruit juice, (excl. orange and gr",0593,Citrus fruit juices nes
200940,"Pineapple juice, unfermented, not containing ad",05991,Pineapple juice
200950,"Tomato juice, unfermented, not containing added",05992,Tomato juice
200960,"Grape juice, (incl. must), unfermented, not con",05993,Grape juice/grape must
200970,"Apple juice, unfermented, not containing added",05994,Apple juice
200980,"Juice of other single fruit, unfermented, not c",05995,"Juice,one fruit/veg nes"
