HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
551529,Other,65343,Wovn syn fib/nes blends
551591,Mixed mainly or solely with manmade filaments,65342,Wovn syn fib/manmade fab
551592,(-2006) Mixed mainly or solely with wool or fine animal hair,65341,Wovn syn fib/wool fabric
551599,Other,65343,Wovn syn fib/nes blends
551611,Unbleached or bleached,6536,Wovn art st fibre fabric
551612,Dyed,6536,Wovn art st fibre fabric
551613,Of yarns of different colours,6536,Wovn art st fibre fabric
551614,Printed,6536,Wovn art st fibre fabric
551621,Unbleached or bleached,65383,Wovn art sf/manmade fabr
551622,Dyed,65383,Wovn art sf/manmade fabr
551623,Of yarns of different colours,65383,Wovn art sf/manmade fabr
551624,Printed,65383,Wovn art sf/manmade fabr
551631,Unbleached or bleached,65382,Wovn art sf/wool fabrics
551632,Dyed,65382,Wovn art sf/wool fabrics
551633,Of yarns of different colours,65382,Wovn art sf/wool fabrics
551634,Printed,65382,Wovn art sf/wool fabrics
551641,Unbleached or bleached,65381,Wovn art sf/cotton fabrc
551642,Dyed,65381,Wovn art sf/cotton fabrc
551643,Of yarns of different colours,65381,Wovn art sf/cotton fabrc
551644,Printed,65381,Wovn art sf/cotton fabrc
551691,Unbleached or bleached,65389,Wovn art sf/other fabric
551692,Dyed,65389,Wovn art sf/other fabric
551693,Of yarns of different colours,65389,Wovn art sf/other fabric
551694,Printed,65389,Wovn art sf/other fabric
560110,"Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles, of wadding",65771,Textile wadding nes etc
560121,Of cotton,65771,Textile wadding nes etc
560122,Of manmade fibres,65771,Textile wadding nes etc
560129,Other,65771,Textile wadding nes etc
560130,Textile flock and dust and mill neps,65771,Textile wadding nes etc
560210,Needleloom felt and stitchbonded fibre fabrics,65711,Needleloom/stch bnd felt
560221,Of wool or fine animal hair,65712,Felt nes not impregnated
560229,Of other textile materials,65712,Felt nes not impregnated
560290,Other,65719,Felt impregnated etc
560300,(-1995) Nonwovens,6572,Non-woven fabrics nes
560311,(1996-) Weighing not more than 25 g/m²,6572,Non-woven fabrics nes
560312,(1996-) Weighing more than 25 g/m² but not more than 70 g/m²,6572,Non-woven fabrics nes
560313,(1996-) Weighing more than 70 g/m² but not more than 150 g/m²,6572,Non-woven fabrics nes
560314,(1996-) Weighing more than 150 g/m²,6572,Non-woven fabrics nes
560391,(1996-) Weighing not more than 25 g/m²,6572,Non-woven fabrics nes
560392,(1996-) Weighing more than 25 g/m² but not more than 70 g/m²,6572,Non-woven fabrics nes
560393,(1996-) Weighing more than 70 g/m² but not more than 150 g/m²,6572,Non-woven fabrics nes
560394,(1996-) Weighing more than 150 g/m²,6572,Non-woven fabrics nes
560410,"Rubber thread and cord, textile covered",65781,Textile covd rubber cord
560420,"(-2006) High tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated",65785,Coated hi-ten synth yarn
560490,Other,65789,Rubber/plasticized t nes
560500,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 54.04 or 54.05, combined with metal in the form of thread, strip or powder or covered with metal.",65191,Metallized textile yarn
560600,"Gimped yarn, and strip and the like of heading 54.04 or 54.05, gimped (other than those of heading 56.05 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop waleyarn.",65631,Gimped yarns
560710,(-2006) Of jute or other textile bast fibres of heading 53.03,65751,Twine/cordage/rope/cable
560721,Binder or baler twine,65751,Twine/cordage/rope/cable
560729,Other,65751,Twine/cordage/rope/cable
560730,(-2001) Of abaca (Manila hemp or Musa textilis Nee) or oth,65751,Twine/cordage/rope/cable
560741,Binder or baler twine,65751,Twine/cordage/rope/cable
560749,Other,65751,Twine/cordage/rope/cable
560750,Of other synthetic fibres,65751,Twine/cordage/rope/cable
560790,Other,65751,Twine/cordage/rope/cable
560811,Made up fishing nets,65752,Knotted rope/twine nets
560819,Other,65752,Knotted rope/twine nets
560890,Other,65752,Knotted rope/twine nets
560900,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included.",65759,Articles of cordage nes
570110,Of wool or fine animal hair,65921,"Carpet,knotted,wool/hair"
570190,Of other textile materials,65929,"Carpet,knotted,oth text"
570210,"Kelem, Schumacks, Karamanie and similar handwoven rugs",6593,Hand woven rugs
570220,Floor coverings of coconut fibres (coir),65959,"Carpet,woven,textile nes"
570231,Of wool or fine animal hair,65951,"Carpet,woven,wool/hair"
570232,Of manmade textile materials,65952,"Carpet,woven,man-mad tex"
570239,Of other textile materials,65959,"Carpet,woven,textile nes"
570241,Of wool or fine animal hair,65951,"Carpet,woven,wool/hair"
570242,Of manmade textile materials,65952,"Carpet,woven,man-mad tex"
570249,Of other textile materials,65959,"Carpet,woven,textile nes"
570251,(-2006) Of wool or fine animal hair,65951,"Carpet,woven,wool/hair"
570252,(-2006) Of manmade textile materials,65952,"Carpet,woven,man-mad tex"
570259,(-2006) Of other textile materials,65959,"Carpet,woven,textile nes"
570291,Of wool or fine animal hair,65951,"Carpet,woven,wool/hair"
570292,Of manmade textile materials,65952,"Carpet,woven,man-mad tex"
570299,Of other textile materials,65959,"Carpet,woven,textile nes"
570310,Of wool or fine animal hair,65941,"Carpet,tufted,wool/hair"
570320,Of nylon or other polyamides,65942,"Carpet,tufted,polyamide"
570330,Of other manmade textile materials,65943,"Carpet,tufted,man-mad fi"
570390,Of other textile materials,65949,"Carpet,tufted,textil nes"
570410,"Tiles, having a maximum surface area of 0.3 m²",65961,Floor coverings of felt
570490,Other,65961,Floor coverings of felt
570500,"Other carpets and other textile floor coverings, whether or not made up.",65969,Carpets/flooor covrs nes
580110,Of wool or fine animal hair,65435,Wovn pile fab wool/hair
580121,Uncut weft pile fabrics,65214,Cotton uncut pile fabric
580122,Cut corduroy,65215,Cotton cut pile fabric
580123,Other weft pile fabrics,65215,Cotton cut pile fabric
580124,"Warp pile fabrics, épinglé (uncut)",65214,Cotton uncut pile fabric
580125,"Warp pile fabrics, cut",65215,Cotton cut pile fabric
580126,Chenille fabrics,65215,Cotton cut pile fabric
580131,Uncut weft pile fabrics,65391,Man-made pile fab uncut
580132,Cut corduroy,65393,Man-made pile fabric nes
580133,Other weft pile fabrics,65393,Man-made pile fabric nes
580134,"Warp pile fabrics, épinglé (uncut)",65391,Man-made pile fab uncut
580135,"Warp pile fabrics, cut",65393,Man-made pile fabric nes
580136,Chenille fabrics,65393,Man-made pile fabric nes
580190,Of other textile materials,65495,"Pile,chenille fabric nes"
580211,Unbleached,65212,Unblchd cotton terry fab
580219,Other,65213,Woven cotton terry nes
580220,"Terry towelling and similar woven terry fabrics, of other  textile materials",65496,Terry towelling exc cotn
580230,Tufted textile fabrics,65497,Tufted textile fabrics
580310,(-2006) Of cotton,65211,Cotton gauze exc narrow
580390,(-2006) Of other textile materials,65494,Woven wide gauze ex cotn
580410,Tulles and other net fabrics,65641,"Tulles, net fabrics"
580421,Of manmade fibres,65642,Mechanical lace
580429,Of other textile materials,65642,Mechanical lace
580430,Handmade lace,65643,Hand-made lace
580500,"Handwoven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needleworked tapestries (for example, petit point, cross stitch), whether or not made up.",65891,Tapestries hand-made
580610,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics,65611,Narrow woven pile fabric
580620,"Other woven fabrics, containing by weight 5 % or more of lastomeric yarn or rubber thread",65612,Narrow woven elastic fab
580631,Of cotton,65613,Narrow woven fabric nes
580632,Of manmade fibres,65613,Narrow woven fabric nes
580639,Of other textile materials,65613,Narrow woven fabric nes
580640,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),65614,Narrow bonded fabrics
580710,Woven,65621,Woven textile labels etc
580790,Other,65629,Non-woven text label etc
580810,Braids in the piece,65632,Braids/trimmings/etc
580890,Other,65632,Braids/trimmings/etc
580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included.",65491,Woven metallized fabric
581010,Embroidery without visible ground,65651,"Embroidery,no vis.ground"
581091,Of cotton,65659,Embroidery nes
581092,Of manmade fibres,65659,Embroidery nes
581099,Of other textile materials,65659,Embroidery nes
581100,"Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 58.10.",6574,Quilted textile products
590110,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like",65731,Gum etc coated textiles
590190,Other,65731,Gum etc coated textiles
590210,Of nylon or other polyamides,65793,Tyre cord fabric
590220,Of polyesters,65793,Tyre cord fabric
590290,Other,65793,Tyre cord fabric
590310,With poly(vinyl chloride),65732,Plastic coated textiles
590320,With polyurethane,65732,Plastic coated textiles
590390,Other,65732,Plastic coated textiles
590410,Linoleum,65912,Linoleum etc textil back
590490,(2002-) Other,65912,Linoleum etc textil back
590491,(-2001) Other :-- With a base consisting of needleloom fel,65912,Linoleum etc textil back
590492,(-2001) Other :-- With other textile base,65912,Linoleum etc textil back
590500,Textile wall coverings.,65735,Textile wall coverings
590610,Adhesive tape of a width not exceeding 20 cm,65733,Rubberized textiles nes
590691,Knitted or crocheted,65733,Rubberized textiles nes
590699,Other,65733,Rubberized textiles nes
590700,"Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio backcloths or the like.",65734,Coated/impreg text. nes
590800,"Textile wicks, woven, plaited or knitted , for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated.",65772,Textile wicks/mantle etc
590900,"Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials.",65791,Textile hosepiping etc
591000,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material.",65792,"Machinery belts etc,text"
591110,"Textile fabrics, felt and feltlined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of ve",65773,Industrial textiles nes
591120,"Bolting cloth, whether or not made up",65773,Industrial textiles nes
591131,Weighing less than 650 g/m2,65773,Industrial textiles nes
591132,Weighing 650 g/m2 or more,65773,Industrial textiles nes
591140,"Straining cloth of a kind used in oil presses or the  like, including that of human hair",65773,Industrial textiles nes
591190,Other,65773,Industrial textiles nes
600110,Long pile fabrics,65511,Long pile knit/croch fab
600121,Of cotton,65512,Loop pile knit/croch fab
600122,Of manmade fibres,65512,Loop pile knit/croch fab
600129,Of other textile materials,65512,Loop pile knit/croch fab
600191,Of cotton,65519,Knit/croch pile fabr nes
600192,Of manmade fibres,65519,Knit/croch pile fabr nes
600199,Of other textile materials,65519,Knit/croch pile fabr nes
600210,"(-2001) Of a width not exceeding 30 cm, containing by weig",65521,Knit/croch fab nes <30cm
600220,"(-2001) Other, of a width not exceeding 30 cm",65521,Knit/croch fab nes <30cm
600230,"(-2001) Of a width exceeding 30 cm, containing by weight 5",65522,Knit/cr fab >30cm+rubber
600240,(2002-) Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,65521,Knit/croch fab nes <30cm
600241,"(-2001) Other fabrics, warp knit (including those made on ",65523,"Other fabrics, warp knit"
600242,"(-2001) Other fabrics, warp knit (including those made on ",65523,"Other fabrics, warp knit"
600243,"(-2001) Other fabrics, warp knit (including those made on ",65523,"Other fabrics, warp knit"
600249,"(-2001) Other fabrics, warp knit (including those made on ",65523,"Other fabrics, warp knit"
600290,(2002-) Other,65521,Knit/croch fab nes <30cm
600291,(-2001) Other :-- Of wool or fine animal hair,65529,Knit/crochet fabric nes
600292,(-2001) Other :-- Of cotton,65529,Knit/crochet fabric nes
600293,(-2001) Other :-- Of man-made fibres,65529,Knit/crochet fabric nes
600299,(-2001) Other,65529,Knit/crochet fabric nes
600310,(2002-) Of wool or fine animal hair,65521,Knit/croch fab nes <30cm
600320,(2002-) Of cotton,65521,Knit/croch fab nes <30cm
600330,(2002-) Of synthetic fibres,65521,Knit/croch fab nes <30cm
600340,(2002-) Of artificial fibres,65521,Knit/croch fab nes <30cm
600390,(2002-) Other,65521,Knit/croch fab nes <30cm
600410,(2002-) Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,65522,Knit/cr fab >30cm+rubber
600490,(2002-) Other,65522,Knit/cr fab >30cm+rubber
600510,(2002-2006) Of wool or fine animal hair,65523,"Other fabrics, warp knit"
600521,(2002-) Unbleached or bleached,65523,"Other fabrics, warp knit"
600522,(2002-) Dyed,65523,"Other fabrics, warp knit"
600523,(2002-) Of yarns of different colours,65523,"Other fabrics, warp knit"
600524,(2002-) Printed,65523,"Other fabrics, warp knit"
600531,(2002-) Unbleached or bleached,65523,"Other fabrics, warp knit"
600532,(2002-) Dyed,65523,"Other fabrics, warp knit"
600533,(2002-) Of yarns of different colours,65523,"Other fabrics, warp knit"
600534,(2002-) Printed,65523,"Other fabrics, warp knit"
600541,(2002-) Unbleached or bleached,65523,"Other fabrics, warp knit"
600542,(2002-) Dyed,65523,"Other fabrics, warp knit"
600543,(2002-) Of yarns of different colours,65523,"Other fabrics, warp knit"
600544,(2002-) Printed,65523,"Other fabrics, warp knit"
600590,(2002-) Other,65523,"Other fabrics, warp knit"
600610,(2002-) Of wool or fine animal hair,65529,Knit/crochet fabric nes
600621,(2002-) Unbleached or bleached,65529,Knit/crochet fabric nes
600622,(2002-) Dyed,65529,Knit/crochet fabric nes
600623,(2002-) Of yarns of different colours,65529,Knit/crochet fabric nes
600624,(2002-) Printed,65529,Knit/crochet fabric nes
600631,(2002-) Unbleached or bleached,65529,Knit/crochet fabric nes
600632,(2002-) Dyed,65529,Knit/crochet fabric nes
600633,(2002-) Of yarns of different colours,65529,Knit/crochet fabric nes
